id,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
37986,0,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0.9,1.281356703,11,0,1,0,0,1,1,0,2,1,51,2,0.4,0.980585927,0.338821487,3.605551276,0.9,0.2,0.8,4,3,5,1,9,1,8,4,2,2,7,1,0,1,0,1,0,0
38007,5,1,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.4,0,0.702673466,11,1,1,1,0,17,1,1,2,1,104,3,0.360555128,0.72178326,0.32249031,3.464101615,0.5,0.1,0.8,3,2,7,2,8,5,5,7,1,0,12,0,1,0,0,0,1,0
38022,1,2,2,1,0,0,0,1,0,0,1,1,1,3,10,1,0,0,0.8,1.1,1.564049232,11,1,1,0,0,7,1,1,2,1,92,3,0.374165739,0.651349521,0.327871926,2.828427125,0.2,0.5,0.8,2,3,10,5,10,2,9,2,0,3,5,0,0,1,0,1,1,0
38024,1,2,5,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.5,1.074709263,9,1,0,0,1,10,1,1,0,1,89,2,0.387298335,0.92354196,0.336154726,3.31662479,0.1,0.9,0.4,2,3,6,2,11,3,7,5,4,1,4,0,1,0,0,0,0,0
38039,2,1,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1,1.190325586,9,0,1,0,0,10,1,0,2,1,55,2,0.447213595,1.239465944,0.359722115,3.741657387,0,0.6,0.1,4,1,9,1,10,3,14,7,1,4,5,0,1,1,0,0,0,0
38041,1,1,7,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.4,0.4,0.8,11,0,1,0,0,3,1,0,2,1,104,3,0.424264069,1.107776792,0.359583092,3.741657387,0,0.5,0.1,2,0,7,6,10,3,5,9,2,4,4,0,0,0,0,1,0,0
38054,0,1,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,1.8,2.045574491,11,1,1,2,1,6,1,0,2,1,104,1,0.4,0.894715893,0.353128872,3.605551276,0.6,0.3,0.9,3,1,7,3,10,5,10,5,3,2,6,0,0,1,0,0,1,0
38056,3,2,2,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.637867541,11,1,1,0,0,11,1,1,3,1,103,3,0.316227766,0.582279647,0.288790582,2.645751311,0.5,0.4,0.4,4,1,9,4,9,4,5,3,1,3,4,1,0,0,0,1,0,0
38057,6,1,9,0,6,0,0,0,1,0,0,0,0,0,11,1,0,0,0.3,0,0.761166867,11,1,1,0,1,11,1,1,2,1,53,2,0.447213595,0.86586972,0.377491722,3,0.9,0.4,0.8,3,2,9,4,8,2,12,8,1,0,9,0,1,0,0,0,0,0
38058,3,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0.9,0.2,0.602079729,7,1,0,0,0,11,1,1,2,1,99,2,0.316227766,0.568672515,0.303315018,2.236067978,0.3,0.5,0.7,2,0,8,2,12,1,5,6,1,3,12,0,0,1,0,0,1,0
38066,7,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,1.5,1.581929202,11,1,1,0,1,6,1,1,0,1,27,3,0.374165739,0.760651635,0.320468407,3.31662479,0.8,0.5,0.8,2,2,6,3,11,1,9,7,1,1,7,0,0,1,1,0,0,0
38102,1,1,6,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0.7,0.5,0.989317947,11,1,0,0,1,11,1,1,2,1,57,2,0.394715087,0.629689022,0.313528308,2,0.3,0.4,0.9,1,1,6,3,10,3,14,3,1,7,13,0,1,1,0,0,0,0
38127,1,1,9,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.7,0.2,0.697764287,7,1,1,0,0,14,1,1,2,1,42,2,0.4,0.841847143,0.331360831,3.741657387,0.2,0.8,0.7,3,0,7,0,10,2,15,4,3,7,6,0,1,1,0,0,1,0
38138,7,1,2,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0.3,0,0.85476605,9,1,0,0,1,7,1,1,2,1,92,3,0.374165739,0.764798899,0.327414111,3.16227766,0.5,0.6,0.7,3,2,7,4,10,3,11,5,4,2,6,0,1,1,0,0,0,0
38139,4,3,3,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.8,1,1.274264494,9,1,1,0,1,11,1,1,2,1,7,3,0.374165739,0.75845101,0.354259792,3.16227766,0.5,0.8,0.9,3,3,7,4,9,3,8,8,1,2,6,0,1,0,0,0,0,0
38149,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4,0,0.711951543,7,1,0,0,1,1,1,1,1,1,64,3,0.316227766,0.609413076,0.301662063,2.828427125,0.5,0.9,0,1,3,8,1,9,3,7,5,0,2,8,0,1,1,0,0,0,0
38169,3,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0,1.035012077,11,1,1,0,1,1,1,1,2,1,70,3,0.374165739,0.831954783,0.33015148,3.464101615,0,0.5,0.8,4,2,8,4,10,1,10,12,1,6,9,0,1,0,0,1,1,0
38172,0,1,4,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,1.2,1.503329638,11,0,1,8,1,9,1,0,2,1,13,3,0.447213595,1.199603929,0.399124041,3.605551276,0.4,0.5,0.5,2,1,8,3,8,2,9,5,0,6,10,0,1,0,0,0,0,0
38199,0,2,3,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.4,0,0.684196609,11,1,0,0,0,11,1,1,2,1,101,3,0.374165739,0.870214185,0.321403174,3.605551276,0.5,0.6,0.9,4,1,8,4,9,3,7,7,1,2,6,0,0,0,0,0,0,0
38221,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.4,0.692820323,5,1,0,0,1,11,1,1,3,1,16,3,0.424264069,0.633956486,0.326343377,2.236067978,0.1,0.8,0.9,3,2,9,4,10,2,6,7,1,4,8,0,1,1,0,0,0,0
38250,0,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.5,0.2,0.486055552,7,1,0,0,1,11,1,1,2,1,30,3,0.446989933,0.815272606,0.380788655,2.645751311,0.5,0.2,0.2,2,4,6,6,10,4,12,2,2,1,9,1,1,0,1,0,0,0
38297,5,4,11,1,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,1,0.867827748,7,0,1,0,1,10,1,0,2,1,28,3,0.387298335,1.133633083,0.328633535,3.741657387,0.4,0.1,0.8,3,1,6,6,11,4,6,6,3,2,9,0,0,0,0,0,1,0
38298,0,2,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.782224392,7,1,1,0,0,6,1,0,2,1,33,3,0.387298335,0.980523136,0.328633535,3.741657387,0.9,0.3,0.2,2,2,10,3,11,0,9,7,4,2,11,1,0,1,0,0,0,0
38307,0,1,2,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.4,0.782623792,11,1,0,0,1,1,1,1,2,1,64,1,0.316227766,0.569453123,0.301662063,2.645751311,0.5,0,0.3,4,2,8,4,11,2,5,5,2,2,12,0,1,1,0,1,0,0
38321,0,1,6,1,0,1,0,0,0,0,0,0,0,0,11,0,0,1,0.8,1.1,1.218092772,11,1,1,0,1,1,1,0,2,1,38,3,0.316227766,0.809818366,0.299165506,3.741657387,0.3,0.1,0.7,3,3,10,1,11,2,7,7,0,5,12,0,0,0,1,0,0,0
38330,1,1,4,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.2,1.2494999,11,0,0,0,0,10,1,1,2,1,28,3,0.387298335,0.712752783,0.324037035,2.449489743,0,0.3,0.6,1,3,7,2,11,0,9,6,0,4,8,1,0,0,1,0,0,0
38365,2,1,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.637377439,7,1,1,0,0,11,1,0,2,1,3,2,0.424264069,1.168473611,0.365923489,3.741657387,0.8,0.5,0.1,1,2,8,5,9,1,7,3,1,4,8,0,1,1,0,0,0,0
38370,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,1,1.359917277,11,0,0,0,1,11,1,1,2,1,69,3,0.424264069,1.066633307,0.353553391,3.464101615,0.7,0.2,0.9,2,3,8,2,9,4,10,2,1,1,9,1,1,0,0,0,1,0
38389,0,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.6,0.960468636,5,1,0,2,0,11,0,1,2,1,94,0,0.374165739,0.798733502,0.330454233,3.741657387,0.3,0.6,0.6,1,3,7,5,10,2,6,13,1,3,7,0,0,0,0,0,1,0
38395,5,2,6,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.825,7,1,1,1,0,3,1,0,2,1,45,3,0.4,0.874867168,0.309677251,3.605551276,0.8,0.5,0.5,2,2,8,2,10,4,9,3,0,3,9,0,0,1,1,0,0,0
38397,5,2,8,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.7,1.325943061,7,1,1,0,0,6,1,1,2,1,77,2,0.374165739,0.79416779,0.342052628,3.464101615,0,0,0.5,3,3,9,3,10,3,10,1,0,3,11,0,1,1,1,0,0,0
38398,4,1,11,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.6,1.226019983,11,1,1,0,1,1,1,1,2,1,64,1,0.316069613,0.505097978,0.304138127,1.732050808,0.2,0.7,0.6,4,3,10,2,8,3,6,6,2,4,6,0,1,0,0,0,0,0
38401,3,2,3,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,1.5,1.622498074,11,1,1,0,1,7,1,1,2,1,104,3,0.447213595,0.856163845,0.357211422,3.16227766,0.8,0.7,0.6,2,2,7,3,10,3,5,4,0,6,7,0,1,0,0,1,0,0
38421,3,1,3,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.8,0.2,0.659071316,11,1,1,0,1,11,1,1,2,1,67,2,0.374165739,0.648233455,0.300832179,3,0,0.8,0,4,2,8,2,9,5,8,5,0,4,9,0,0,0,0,1,0,0
38422,4,4,10,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.7,1.4,1.508931741,11,1,1,0,1,4,1,0,2,1,48,3,0.316227766,0.788986692,0.301993377,3.605551276,0.1,0.4,0.2,4,2,7,1,4,3,6,4,2,4,10,0,0,0,0,0,0,0
38443,0,3,7,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.5,0.7,1.119709784,11,1,1,0,0,0,1,0,2,1,22,3,0.316227766,0.842627237,0.310322413,3.741657387,0.7,0.3,0.3,3,4,7,1,10,2,11,5,1,3,4,0,0,1,0,0,0,0
38446,1,1,7,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,0.2,0.506211418,7,1,0,0,1,1,1,1,0,1,51,2,0.374165739,0.836165985,0.330756708,3.605551276,0,0.7,0.9,2,3,9,2,12,0,9,2,3,5,7,0,1,1,1,1,0,0
38455,5,1,6,0,4,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,1.6,1.651892854,11,0,1,1,0,3,1,1,2,1,104,2,0.447213595,0.974986756,0.366742416,3.464101615,0.3,0.1,0.6,2,2,5,2,9,1,6,4,1,5,6,0,1,1,0,0,0,0
38459,3,2,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,1.2,1.375681649,11,1,1,0,0,1,1,1,2,1,64,1,0.316227766,0.614763275,0.301662063,3,0.1,0,0.7,0,0,9,4,9,4,3,9,1,1,7,0,1,1,0,0,0,0
38472,1,2,6,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0.9,0.2,0.548292805,7,0,0,2,1,0,1,0,2,1,100,0,0.399749922,0.865524252,0.321714159,3.605551276,0.3,0.6,0.7,1,0,8,3,8,1,11,3,1,3,6,0,1,0,1,0,0,0
38492,2,1,9,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.4,0,0.566789202,7,1,1,8,0,6,1,1,1,1,104,2,0.479583152,1.165614441,0.45825757,3.31662479,0.3,0.4,0,2,2,9,4,8,3,8,4,2,4,5,0,0,1,1,0,0,0
38498,1,1,2,1,0,0,1,0,0,0,0,1,0,1,4,1,0,0,0.7,0,1.311249404,9,0,0,9,0,11,1,1,2,1,56,3,0.489897949,1.118994531,0.428369,3.16227766,0.5,0.8,0.3,2,3,7,1,12,3,10,6,1,2,3,0,0,0,0,0,0,0
38521,1,1,9,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.3,0.565132728,10,1,0,2,0,11,1,1,2,1,14,0,0.424146201,0.71169394,0.334065862,2.645751311,0.2,0.6,0.1,2,2,10,5,8,1,4,4,3,3,10,0,1,0,0,1,0,0
38526,0,1,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,1.675,11,0,1,8,1,13,1,0,0,1,104,3,0.447213595,1.362878577,0.379473319,3.605551276,0.1,0.6,0.8,2,0,8,0,9,5,15,3,3,4,12,0,1,1,0,1,0,0
38527,0,1,5,1,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0.9,1.5,1.652271164,11,1,0,0,1,11,1,1,3,1,30,3,0.447213595,0.672466165,0.374833296,1.414213562,0.7,0.2,0.5,4,2,8,4,11,2,4,3,2,2,7,0,0,1,1,1,0,0
38535,5,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4,0.6,0.995301462,5,1,1,0,1,11,0,1,3,1,67,2,0.374165739,0.710008148,0.300832179,3.31662479,0.6,0.8,0.6,5,3,6,0,9,3,8,4,0,1,6,0,1,1,0,0,1,0
38544,2,1,5,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0.8,0.5,0.776611228,11,1,0,0,0,1,1,1,3,1,85,3,0.424264069,0.70856624,0.350713558,2.645751311,0.5,0.9,0.2,3,2,7,3,8,2,12,8,0,3,6,0,1,0,0,1,0,0
38594,1,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,1.3,1.491224329,7,1,0,0,1,11,1,1,2,1,44,3,0.447213595,0.786245393,0.344963766,2.449489743,0.2,0.6,0.4,3,3,8,4,11,4,9,4,3,4,12,0,1,1,0,0,0,0
38604,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.994044768,7,1,0,0,0,1,1,1,2,1,10,2,0.316227766,0.683135092,0.319374389,3.16227766,0,0.9,0.2,4,4,8,1,9,1,12,5,1,3,10,1,1,0,0,1,0,0
38613,0,1,9,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.3,0.692820323,11,1,1,0,0,1,1,0,2,1,31,3,0.424264069,1.038136442,0.347275107,3.741657387,0.9,0.5,0.4,0,3,9,5,9,2,8,8,2,3,6,0,0,1,0,0,0,0
38622,0,1,4,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.6,0.9,0.984250984,5,1,1,0,0,1,1,1,0,1,70,3,0.374165739,0.819861911,0.33015148,3.31662479,0.7,0.8,0.9,2,1,9,6,8,0,10,4,0,2,10,0,0,0,1,1,0,0
38633,2,1,4,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0.5,0.7,0.848896342,9,1,1,0,0,0,1,0,2,1,87,3,0.316227766,0.838147061,0.294448637,3.741657387,0.4,0,0.8,4,4,8,4,10,3,9,4,0,2,8,0,1,1,0,0,0,0
38637,3,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.6,0.4,0.706664701,11,1,0,0,1,11,1,1,1,1,44,3,0.447213595,0.71339023,0.339116499,2.645751311,0.6,0.5,0.1,0,3,7,2,9,4,6,2,4,1,5,1,0,1,0,1,0,0
38649,2,1,6,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.6,0.4,0.729725976,11,1,0,0,1,1,1,1,2,1,85,3,0.374165739,0.713100552,0.343511281,2.828427125,0.5,0.9,0.5,3,3,5,3,10,2,6,6,0,1,5,0,0,1,1,0,0,0
38665,0,1,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0.8,1.159741351,8,0,0,0,1,7,1,1,2,1,96,3,0.447213595,0.805610492,0.233238076,3,0.6,0.5,0,2,3,8,1,10,3,11,3,1,6,5,0,1,1,0,0,0,0
38687,0,1,11,1,0,0,1,0,0,0,0,0,0,0,13,0,0,1,0.9,0.1,0.539675829,7,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.709964497,0.288790582,3.605551276,0.5,0.1,0.4,4,2,8,4,8,3,12,5,1,2,5,0,1,1,1,0,1,0
38688,4,1,2,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.9,0.4,0.768927825,9,1,1,0,1,14,1,1,2,1,72,3,0.4,1.073660996,0.350428309,3.605551276,0.5,0.1,0.6,3,2,6,2,10,3,10,13,1,1,7,0,1,0,0,0,0,0
38691,3,1,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.4,1.308864011,11,0,1,0,0,11,1,1,2,1,3,2,0.424264069,1.091978642,0.378945906,3.464101615,0.2,0,0,3,3,9,1,9,1,2,5,3,0,3,0,1,1,0,0,0,0
38720,4,1,10,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,0.3,0.666614581,11,0,1,0,1,7,1,1,2,1,92,3,0.4,0.780297146,0.344528664,3,0.8,0.4,0.3,1,1,8,2,9,1,8,3,2,1,6,0,0,0,0,1,1,0
38723,4,1,2,1,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0.3,0,1.621149284,11,0,0,0,1,10,1,1,2,1,28,3,0.374165739,0.873046817,0.328633535,3,0.5,0.6,0,5,1,7,3,9,2,11,3,1,7,11,0,0,1,1,0,0,0
38750,7,1,9,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.7,1.5,1.476482306,11,1,1,0,1,6,1,1,2,1,77,2,0.374165739,0.745014421,0.342052628,3.16227766,0.4,0.5,0.1,4,1,7,3,11,3,7,8,2,5,8,0,1,1,0,0,1,0
38760,4,1,2,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.7,0.6,1.035615759,11,0,0,0,1,10,1,1,3,1,83,2,0.424264069,0.894912157,0.342052628,2.828427125,0.2,0.5,0.5,3,6,9,2,6,1,3,8,2,2,10,0,1,1,1,1,0,0
38784,1,1,10,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.6,0.2,0.713705121,7,1,1,0,0,1,0,1,2,1,38,3,0.316227766,0.732156895,0.299165506,3.605551276,0.3,0.4,0.3,1,1,10,3,9,1,10,7,0,5,11,0,1,1,0,0,0,0
38787,5,1,8,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.5,0.4,0.820060973,11,0,1,9,1,13,1,1,2,1,104,3,0.547722558,1.467562493,0.404351332,3.464101615,0.5,0.3,0.7,3,2,8,4,7,1,10,5,0,3,6,0,1,0,0,0,0,0
38792,0,1,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1.8,1.739252713,7,0,1,0,1,10,1,0,2,1,28,3,0.387298335,1.109360995,0.338673884,3.741657387,0.4,0.1,0.2,3,1,8,3,5,5,7,5,1,4,3,1,1,0,0,1,0,0
38794,0,1,6,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.9,1.8,0.75787532,11,0,1,9,0,11,0,0,2,1,104,3,0.424264069,1.30062763,0.372827038,3.741657387,0.5,0.4,0.2,2,2,9,4,9,3,15,3,0,4,9,1,0,1,0,0,0,0
38797,7,3,8,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,1.149456393,11,1,1,0,0,0,1,1,2,1,95,2,0.4,0.879624732,0.334813381,3.464101615,0.5,0.9,0.1,3,1,7,2,11,1,7,6,1,2,6,1,0,1,1,1,0,0
38811,5,1,5,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.5,0.796476616,11,0,1,0,0,11,1,0,2,1,3,2,0.424264069,1.183172301,0.378945906,3.605551276,0.8,0,0.4,3,3,10,3,10,3,12,4,0,4,4,0,0,1,0,0,0,0
38854,2,1,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.9,1.5,1.176329036,11,0,1,0,0,1,1,1,2,1,70,3,0.4,0.90320824,0.342052628,3.605551276,0,0.6,0.1,1,6,8,1,11,1,13,5,1,1,6,0,1,1,1,0,1,0
38879,5,1,9,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0,1.492481156,11,1,1,0,0,15,1,0,2,1,97,3,0.360555128,0.877755402,0.298328678,3.741657387,0.8,0.6,0.7,3,4,8,0,10,3,6,8,2,2,6,0,1,1,0,1,0,0
38890,1,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.3,0.677310859,7,1,1,2,1,14,1,1,2,1,104,0,0.4,0.626036331,0.32249031,3,0,0.1,0.5,1,2,6,6,10,6,6,1,2,2,5,0,1,1,0,1,0,0
38912,2,1,5,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.9,0.8,1.297593927,11,1,1,0,0,0,1,1,2,1,95,2,0.4,0.807135021,0.331511689,3.16227766,0.6,0.6,0.9,2,1,9,5,9,1,10,3,2,3,8,0,1,0,1,0,0,0
38915,0,3,8,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.5,0.5,0.724137418,7,0,0,0,0,15,1,1,1,1,5,2,0.447213595,1.075208994,0.325576412,3.31662479,0.6,0.1,0.5,3,1,6,4,7,1,7,5,0,1,7,0,1,0,1,0,1,0
38918,2,1,6,0,6,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1.6,1.559647396,11,1,1,0,0,0,1,1,2,1,78,3,0.4,0.835399642,0.328785645,3.31662479,0.4,0.2,0,3,4,9,6,11,2,7,5,4,3,7,0,1,1,1,1,0,0
38942,0,1,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.4,0,0.985203025,7,1,1,0,1,0,1,0,2,1,46,3,0.4,0.830488256,0.300333148,3.741657387,0.1,0.6,0.3,1,1,8,3,7,1,8,5,2,2,12,0,1,0,1,0,1,0
38949,1,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.6,0.4,1.058005198,7,1,1,1,0,3,1,1,2,1,45,3,0.4,0.773208406,0.309677251,3.464101615,0.5,0.2,0.3,2,1,9,1,10,3,7,2,3,2,5,1,1,1,0,0,0,0
38956,0,2,1,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.6,1.074127553,11,1,1,0,1,11,1,0,2,1,76,3,0.316227766,0.849477233,0.318119474,3.741657387,0.3,0.7,0.3,0,1,7,0,7,2,8,4,1,3,9,0,1,1,0,0,1,0
38978,3,2,2,1,3,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.8,1.278426768,1,1,1,0,1,4,1,1,2,1,12,3,0.4,0.847676698,0.327871926,3.31662479,0.9,0.9,0,0,1,10,4,8,3,13,4,3,4,8,1,1,1,0,1,1,0
38979,5,2,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.3,1.279648389,11,1,1,0,1,1,1,1,2,1,64,3,0.316227766,0.584599178,0.301662063,2.645751311,0.4,0.6,0.8,3,0,8,0,10,1,8,4,2,2,5,0,0,0,0,0,0,0
38984,0,1,6,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.5,0.6,1.049106763,9,1,0,2,0,0,1,1,2,1,104,0,0.4,0.685490112,0.313528308,3,0.4,0.5,0,2,3,8,2,9,1,13,3,0,2,10,0,1,1,0,1,0,0
38988,3,1,9,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0.6,0.6,0.811249037,7,1,1,0,1,1,1,1,2,1,51,2,0.374165739,0.856815168,0.330756708,3.605551276,0.5,0.4,0.7,4,2,10,2,10,2,8,6,1,1,14,0,1,1,1,0,0,0
38996,1,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.567890835,5,1,1,0,1,0,0,1,1,1,62,3,0.4,0.778839463,0.32,2.828427125,0.4,0.5,0.6,2,3,8,4,11,1,3,4,1,4,3,0,1,0,0,0,0,0
38998,2,2,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.5,0.87535707,11,0,1,0,0,11,1,0,2,1,104,2,0.4,1.103122915,0.342198773,3.741657387,0.3,0.1,0.4,3,1,10,2,10,2,10,8,0,5,12,0,0,1,1,0,0,0
39008,1,2,7,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.3,0.672216483,7,1,0,0,1,11,1,1,2,1,67,2,0.374165739,0.706302794,0.300832179,3.31662479,0,0.6,0.2,2,1,8,3,10,2,7,7,1,3,8,0,0,1,0,0,0,0
39033,0,4,10,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.8,0.5,1.15677353,11,0,0,0,1,10,1,1,2,1,89,2,0.387298335,0.920462963,0.336154726,3.16227766,0.7,0.5,0,4,1,7,3,11,0,15,9,1,1,8,0,1,0,0,0,0,0
39045,5,2,8,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.8,1.094588964,11,1,1,0,1,0,1,0,2,1,22,3,0.316227766,0.842283888,0.310322413,3.605551276,0.7,0.9,0.3,1,2,9,2,7,2,9,2,0,3,8,0,1,0,0,0,0,0
39047,3,1,2,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.6,0.4,0.938416219,11,0,1,1,1,9,1,1,2,1,61,3,0.447213595,1.004051709,0.381968585,3.464101615,0.7,0.7,0.6,3,5,8,5,10,2,6,6,1,3,5,0,1,0,0,0,0,0
39051,2,1,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.4,0.3,0.895823643,9,1,1,0,1,11,1,1,2,1,104,2,0.446989933,0.660890959,0.342052628,1.732050808,0.4,0.3,0.7,5,4,6,4,10,1,8,6,1,2,10,0,1,1,0,0,0,0
39080,6,3,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.7,0.3,0.813557005,11,1,1,0,1,0,1,0,2,1,78,3,0.4,0.988122646,0.328785645,3.741657387,0.2,0.2,0.3,2,2,8,3,8,2,4,4,1,0,6,1,1,1,1,1,0,0
39084,0,1,6,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.6,0.2,0.609815546,7,1,0,0,0,0,1,0,1,1,46,3,0.4,0.896480723,0.300333148,3.605551276,0.8,0.8,0.4,3,1,9,1,11,3,5,7,0,1,3,0,0,1,1,0,0,0
39088,6,3,6,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0.7,0.5,0.833291666,9,1,1,0,0,1,1,0,2,1,70,3,0.374165739,0.896699642,0.33015148,3.605551276,0.3,0.7,0.5,4,0,9,3,11,2,12,6,2,1,9,0,0,0,0,0,0,0
